UniqueSite,Site_Lat,Site_Long,ReefCluster,Larger,Biomass_above20cm,Protection,DepthCategory,CleanHabitat,CensusMethod,Total_sampling_area,Regional_population_growth,Ocean_prod,Climate_stress,HDI,Larger_pop_size,Reef_fish_landings_per_km2,MPAage3,NTZarea,Geographic_Basin,Biomass...some.families,Local,Atoll,Gini_lastdata,EPI_2018,GDP,Control_corruption,Rule_of_law,Sedimentation,Annual_tourist_number,Locality,gravtot5001,gravtot5002,gravtot5003,Trait_diversity,Scraping_potential,MPAage
316,-5.90131,110.40563,RC_34,Indonesia,9.179839816,Restricted,4-10m,Slope,Standard belt transect,1000,5.009541923,0.33,0.829838745,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,50.65197859,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.40949327,3788,Indonesia,202686.141,344.399259,0.660755983,2.491307277,40.29118596,0
325,-5.79817,110.34733,RC_35,Indonesia,0,Restricted,0-4m,Lagoon_Back reef,Standard belt transect,1000,5.009752775,0.324,0.827092306,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,76.12479672,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.396682014,3788,Indonesia,188562.4649,292.5252777,0.496629277,1.904382354,207.8757357,0
326,-5.79817,110.34733,RC_35,Indonesia,35.35130225,Restricted,4-10m,Lagoon_Back reef,Standard belt transect,1000,5.009752775,0.324,0.827092306,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,77.19989367,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.396682014,3788,Indonesia,188562.4649,292.5252777,0.496629277,1.69727115,122.2729314,0
329,1.9881,118.86729,RC_36,Indonesia,191.6171167,Restricted,0-4m,Crest,Standard belt transect,750,21.21647543,0.291,0.778091782,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,332.2042179,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.457561061,3788,NA,8229.909249,7.590613414,0.007937476,2.052296697,509.0367652,0
330,1.8031,118.89709,RC_37,Indonesia,244.2650024,Restricted,0-4m,Crest,Standard belt transect,750,21.21397105,0.289,0.782797733,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,312.182132,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.456184968,3788,NA,8037.032667,7.768220947,0.008413357,2.731282901,642.0917233,0
331,1.93752,118.81626,RC_38,Indonesia,137.8993246,Restricted,0-4m,Crest,Standard belt transect,750,21.21487736,0.299,0.78002419,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,176.7208806,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.465015131,3788,NA,8074.52351,7.604312239,0.008126647,3.404924901,145.9397269,0
333,-1.167516667,129.4544833,RC_39,Indonesia,167.8646885,Restricted,4-10m,Slope,Standard belt transect,750,24.38432438,0.328,0.860140242,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,341.7193052,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.470863125,3788,Indonesia,3590.352058,4.440798569,0.091057987,2.422448009,400.5659906,0
341,-5.82071,110.206447,RC_40,Indonesia,50.35831616,Restricted,0-4m,Slope,Standard belt transect,1000,5.010055102,0.322,0.82885139,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,104.5383107,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.395161895,3788,Indonesia,190281.8367,294.8484683,0.495247219,1.640460567,170.8699904,0
342,-5.82071,110.206447,RC_40,Indonesia,74.49342339,Restricted,4-10m,Slope,Standard belt transect,1000,5.010055102,0.322,0.82885139,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,122.5645768,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.395161895,3788,Indonesia,190281.8367,294.8484683,0.495247219,1.744478175,118.8449688,0
345,-1.271766667,129.7697167,RC_41,Indonesia,596.2875378,Restricted,4-10m,Slope,Standard belt transect,750,24.3748979,0.37,0.847307436,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,1013.759006,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.510239669,3788,Indonesia,3401.984537,4.236277467,0.026710194,3.627450557,169.7343841,0
352,-5.886798,110.450168,RC_33,Indonesia,0,Restricted,0-4m,Crest,Standard belt transect,1000,5.009145945,0.329,0.829343956,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,120.2317089,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.412915994,3788,Indonesia,195478.172,319.0071419,0.572247842,1.274902714,130.4696134,0
353,-5.886798,110.450168,RC_33,Indonesia,23.05664771,Restricted,4-10m,Crest,Standard belt transect,1000,5.009145945,0.329,0.829343956,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,99.31109025,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.412915994,3788,Indonesia,195478.172,319.0071419,0.572247842,1.528561275,50.14608848,0
356,1.46952524,125.2440695,RC_27,Indonesia,90.4960807,Fished,0-4m,Crest,Standard belt transect,750,8.642832227,0.194,0.847911218,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,365.2742147,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.29767954,3788,Indonesia,19640.64665,442.8034652,236.422624,2.108042792,33.93387101,0
363,-5.755273,110.260433,RC_42,Indonesia,0,Restricted,0-4m,Slope,Standard belt transect,1000,5.011043764,0.318,0.82707464,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,54.77328481,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.393931266,3788,Indonesia,184128.1197,275.9024109,0.496426344,1.410309099,238.3189323,0
364,-5.755273,110.260433,RC_42,Indonesia,28.51415525,Restricted,4-10m,Slope,Standard belt transect,1000,5.011043764,0.318,0.82707464,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,65.23665699,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.393931266,3788,Indonesia,184128.1197,275.9024109,0.496426344,1.80784369,65.39853771,0
373,-5.768011,110.258263,RC_42,Indonesia,122.2184618,Restricted,0-4m,Crest,Standard belt transect,1000,5.011043764,0.318,0.82707464,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,182.0086743,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.393931266,3788,Indonesia,184888.5432,279.2733896,0.757596116,1.997676413,401.1416157,0
374,-5.768011,110.258263,RC_42,Indonesia,41.17292288,Restricted,4-10m,Crest,Standard belt transect,1000,5.011043764,0.318,0.82707464,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,76.07697809,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.393931266,3788,Indonesia,184888.5432,279.2733896,0.757596116,1.637570636,107.2160312,0
377,2.18634,118.60121,RC_44,Indonesia,184.2901287,Restricted,0-4m,Slope,Standard belt transect,750,21.21863902,0.342,0.780962214,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,253.5200759,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.535528242,3788,NA,8570.677575,8.074546362,0.109754207,3.394399664,258.9800789,0
382,0.157151,127.157676,RC_48,Indonesia,72.22891741,Fished,0-4m,Slope,Standard belt transect,500,0.529122929,0.203,0.866227831,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,131.831365,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.312127395,3788,Indonesia,6519.311197,14.48781824,0.220940014,2.333570499,159.6997089,0
383,0.157151,127.157676,RC_48,Indonesia,53.74136619,Fished,4-10m,Slope,Standard belt transect,500,0.529122929,0.203,0.866227831,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,98.78828597,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.312127395,3788,Indonesia,6519.311197,14.48781824,0.220940014,2.867478752,61.13829635,0
384,0.033778,127.22884,RC_49,Indonesia,8.268106376,Fished,0-4m,Slope,Standard belt transect,500,0.530193817,0.21,0.865639632,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,37.85323569,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.310313702,3788,Indonesia,6270.451965,10.82340268,0.042386457,2.031458143,0,0
385,0.033778,127.22884,RC_49,Indonesia,271.2353385,Fished,4-10m,Slope,Standard belt transect,500,0.530193817,0.21,0.865639632,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,294.8946283,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.310313702,3788,Indonesia,6270.451965,10.82340268,0.042386457,2.570637589,124.5214064,0
386,-0.026664,127.238401,RC_50,Indonesia,39.49081168,Fished,0-4m,Flat,Standard belt transect,500,0.530969864,0.212,0.865825251,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,77.90817126,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.310801007,3788,Indonesia,6171.444405,10.20349015,0.039681727,2.435190972,19.7707875,0
387,-0.026664,127.238401,RC_50,Indonesia,94.88724507,Fished,4-10m,Flat,Standard belt transect,500,0.530969864,0.212,0.865825251,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,186.9041466,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.310801007,3788,Indonesia,6171.444405,10.20349015,0.039681727,3.083186828,58.48026824,0
388,2.63826,96.32503,RC_51,Indonesia,128.4487381,Fished,0-4m,Flat,Standard belt transect,750,9.821486687,0.202,0.918565377,0.662,240676485,6.678729675,0,0,Western Indo-Pacific,195.4379343,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.242779212,3788,Indonesia,33673.32873,53.07185834,0.262547225,2.702909,76.05719259,0
390,0.143827,127.209346,RC_52,Indonesia,42.48065008,Fished,0-4m,Slope,Standard belt transect,500,0.528953569,0.206,0.866341785,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,109.5168941,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.308680357,3788,Indonesia,6486.017276,12.81186864,0.089771335,1.681913073,14.57148864,0
391,0.143827,127.209346,RC_52,Indonesia,92.44883535,Fished,4-10m,Slope,Standard belt transect,500,0.528953569,0.206,0.866341785,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,133.5153753,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.308680357,3788,Indonesia,6486.017276,12.81186864,0.089771335,1.968781688,20.7409727,0
392,2.70743,95.74817,RC_10,Indonesia,146.0654406,Fished,0-4m,Slope,Standard belt transect,750,9.82224785,0.17,0.906627298,0.662,240676485,6.678729675,0,0,Western Indo-Pacific,250.4950168,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.209833435,3788,Indonesia,25983.28938,86.73632533,35.08061957,2.106385099,99.96306013,0
393,-0.024126,127.248069,RC_50,Indonesia,0,Fished,0-4m,Slope,Standard belt transect,500,0.530969864,0.212,0.865825251,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,9.880666452,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.310801007,3788,Indonesia,6167.103271,10.23272677,0.039613393,2.568697816,21.56910014,0
394,-0.024126,127.248069,RC_50,Indonesia,11.3349775,Fished,4-10m,Slope,Standard belt transect,500,0.530969864,0.212,0.865825251,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,208.568582,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.310801007,3788,Indonesia,6167.103271,10.23272677,0.039613393,1.571410987,15.78451319,0
395,2.36023,96.19971,RC_53,Indonesia,99.37674845,Fished,0-4m,Slope,Standard belt transect,750,9.821486687,0.184,0.916250229,0.662,240676485,6.678729675,0,0,Western Indo-Pacific,240.1476031,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.220776777,3788,Indonesia,28226.52961,39.62775079,0.132164698,2.407999506,129.6838336,0
396,0.153311,127.431745,RC_55,Indonesia,36.05180097,Fished,0-4m,Slope,Standard belt transect,500,0.528646775,0.217,0.86474404,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,55.3787652,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.296030812,3788,Indonesia,6448.0398,16.72280167,0.302227884,2.941458436,26.07638159,0
397,0.153311,127.431745,RC_55,Indonesia,36.88582582,Fished,4-10m,Slope,Standard belt transect,500,0.528646775,0.217,0.86474404,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,75.22838195,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.296030812,3788,Indonesia,6448.0398,16.72280167,0.302227884,2.969051833,56.82829773,0
402,-0.017313,127.224273,RC_50,Indonesia,22.1462104,Fished,0-4m,Slope,Standard belt transect,750,0.530969864,0.212,0.865825251,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,85.9784382,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.310801007,3788,Indonesia,6192.429407,10.14746701,0.038185853,1.964328587,69.8588451,0
403,-0.017313,127.224273,RC_50,Indonesia,76.14117419,Fished,4-10m,Slope,Standard belt transect,750,0.530969864,0.212,0.865825251,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,124.4566714,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.310801007,3788,Indonesia,6192.429407,10.14746701,0.038185853,2.496085765,81.27341236,0
404,0.143577,127.107619,RC_59,Indonesia,148.8656762,Fished,0-4m,Slope,Standard belt transect,500,0.529773464,0.202,0.866665773,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,92.02189717,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.314571454,3788,Indonesia,6548.919496,61.76039499,44.24976371,3.85580598,19.02955332,0
405,0.143577,127.107619,RC_59,Indonesia,142.1102366,Fished,4-10m,Slope,Standard belt transect,500,0.529773464,0.202,0.866665773,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,144.546487,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.314571454,3788,Indonesia,6548.919496,61.76039499,44.24976371,4.52442926,63.81427568,0
406,2.54292,95.92403,RC_60,Indonesia,158.3815139,Fished,0-4m,Slope,Standard belt transect,750,9.821447184,0.174,0.911156249,0.662,240676485,6.678729675,0,0,Western Indo-Pacific,254.2308761,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.215742209,3788,Indonesia,28527.69162,105.0018394,3.901369332,2.741050137,136.7942275,0
407,2.5479,95.93256,RC_60,Indonesia,165.3275043,Fished,0-4m,Slope,Standard belt transect,750,9.821447184,0.174,0.911156249,0.662,240676485,6.678729675,0,0,Western Indo-Pacific,319.6987984,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.215742209,3788,Indonesia,28700.89268,112.4450835,4.6253281,2.101554927,51.94233557,0
408,2.54336,95.94167,RC_60,Indonesia,114.9779465,Fished,0-4m,Slope,Standard belt transect,750,9.821447184,0.174,0.911156249,0.662,240676485,6.678729675,0,0,Western Indo-Pacific,207.400537,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.215742209,3788,Indonesia,27405.27532,51.80285725,0.543587179,2.451612041,84.29714966,0
413,0.108611,127.14726,RC_63,Indonesia,42.22844546,Fished,0-4m,Flat,Standard belt transect,500,0.529702719,0.205,0.866333848,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,92.35542338,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.315312282,3788,Indonesia,6479.231807,23.573356,1.550307402,2.8939561,79.69963683,0
414,0.108611,127.14726,RC_63,Indonesia,86.7794231,Fished,4-10m,Flat,Standard belt transect,500,0.529702719,0.205,0.866333848,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,95.18919014,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.315312282,3788,Indonesia,6479.231807,23.573356,1.550307402,3.555341915,33.58796886,0
417,2.362,96.22506,RC_53,Indonesia,31.03474816,Fished,0-4m,Slope,Standard belt transect,750,9.821486687,0.184,0.916250229,0.662,240676485,6.678729675,0,0,Western Indo-Pacific,106.0321678,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.220776777,3788,Indonesia,29538.24395,51.88238816,0.564658908,2.17239261,41.76037144,0
418,2.36818,96.25734,RC_66,Indonesia,134.7163913,Fished,0-4m,Slope,Standard belt transect,750,9.821643944,0.187,0.916649324,0.662,240676485,6.678729675,0,0,Western Indo-Pacific,276.8967759,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.222867422,3788,Indonesia,31106.30857,60.43918683,0.713705468,2.539938053,173.7350579,0
419,-1.250666667,129.8304167,RC_67,Indonesia,159.169373,Restricted,4-10m,Slope,Standard belt transect,750,24.37244192,0.376,0.843277072,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,395.878053,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.517209533,3788,Indonesia,3291.384992,8.913228456,5.121707851,3.244346979,46.24471161,0
421,3.33211,97.12309,RC_68,Indonesia,199.9264008,Fished,0-4m,Crest,Standard belt transect,750,9.792543014,0.288,0.922126561,0.662,240676485,6.678729675,0,0,Western Indo-Pacific,265.8990468,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.428456023,3788,Indonesia,60696.67106,232.0533516,62.73952034,2.021750265,80.53644211,0
422,2.14764,118.33283,RC_69,Indonesia,78.50100157,Restricted,0-4m,Crest,Standard belt transect,750,21.21660284,0.416,0.793888151,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,160.8530643,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.610715575,3788,NA,8582.205874,8.180176036,0.072245843,1.825054392,69.93622192,0
423,2.67528,96.1729,RC_70,Indonesia,28.47763958,Fished,0-4m,Slope,Standard belt transect,750,9.821447184,0.189,0.916586031,0.662,240676485,6.678729675,0,0,Western Indo-Pacific,105.9528379,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.234691999,3788,Indonesia,29328.20516,66.24458605,23.27842476,1.785304723,6.37805,0
424,2.08274,118.3945,RC_71,Indonesia,449.433155,Restricted,0-4m,Slope,Standard belt transect,750,21.21764392,0.388,0.792084532,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,677.2867787,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.593469376,3788,NA,8562.81514,7.912146195,0.00946226,2.855551394,275.1575463,0
425,2.41341,118.17096,RC_72,Indonesia,180.4698106,Restricted,0-4m,Crest,Standard belt transect,750,21.21698636,0.489,0.79983495,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,298.4370393,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.656007251,3788,NA,8504.899346,8.078516295,0.012345619,2.163919665,187.3773054,0
426,1.45942437,125.2340569,RC_7,Indonesia,206.6278372,Fished,4-10m,Slope,Standard belt transect,750,8.642648098,0.194,0.848466905,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,376.3918697,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.29648877,3788,Indonesia,20809.11902,272.4313559,21.87698109,2.63105866,59.01331977,0
427,1.45671275,125.2248369,RC_7,Indonesia,105.1541904,Fished,4-10m,Slope,Standard belt transect,750,8.642648098,0.194,0.848466905,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,271.2508766,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.29648877,3788,Indonesia,20809.11902,272.4313559,21.87698109,2.856394201,51.76837003,0
428,1.45394923,125.2374158,RC_7,Indonesia,538.1232355,Fished,4-10m,Slope,Standard belt transect,750,8.642648098,0.194,0.848466905,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,578.0573719,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.29648877,3788,Indonesia,20129.55185,222.7087966,7.566361995,4.78213031,340.3358819,0
453,-1.282283333,129.7271,RC_74,Indonesia,479.0900341,Restricted,4-10m,Slope,Standard belt transect,750,24.37466,0.365,0.847488538,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,589.7736413,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.50336861,3788,Indonesia,3422.677843,4.033122307,0.014167224,3.982951124,116.1314025,0
485,-1.14255,129.85055,RC_18,Indonesia,43.00368635,Restricted,4-10m,Slope,Standard belt transect,750,24.3769386,0.372,0.838821149,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,145.693942,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.519940547,3788,Indonesia,3305.472816,3.718611142,0.007207253,2.383058671,88.09911365,0
496,-1.1763,129.29925,RC_78,Indonesia,183.9628972,Restricted,4-10m,Slope,Standard belt transect,750,22.47559006,0.313,0.867141704,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,376.0106732,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.457417086,3788,Indonesia,3648.523494,5.107593596,0.309252368,2.873536817,285.1920452,0
503,-5.833654,110.488514,RC_79,Indonesia,70.24020122,Restricted,0-4m,Slope,Standard belt transect,750,5.009368313,0.325,0.826517433,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,123.6215227,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.408743998,3788,Indonesia,197216.5151,328.463007,1.188466621,1.426533248,228.966905,0
504,-5.833654,110.488514,RC_79,Indonesia,34.41219953,Restricted,4-10m,Slope,Standard belt transect,1000,5.009368313,0.325,0.826517433,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,69.41392208,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.408743998,3788,Indonesia,197216.5151,328.463007,1.188466621,1.469480556,141.8462475,0
507,-0.012735,127.193873,RC_11,Indonesia,52.16172297,Fished,0-4m,Slope,Standard belt transect,750,0.530811459,0.21,0.866519787,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,108.0324504,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.315115264,3788,Indonesia,6207.756603,10.09824618,0.045543327,2.891142499,111.6646413,0
508,-0.012735,127.193873,RC_11,Indonesia,36.3398001,Fished,4-10m,Slope,Standard belt transect,750,0.530811459,0.21,0.866519787,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,96.89100655,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.315115264,3788,Indonesia,6207.756603,10.09824618,0.045543327,2.751388532,74.12858148,0
509,-0.016782,127.164932,RC_11,Indonesia,46.40585271,Fished,0-4m,Slope,Standard belt transect,500,0.530811459,0.21,0.866519787,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,118.7531104,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.315115264,3788,Indonesia,6201.861773,10.5536479,0.257314402,1.95955867,279.0359784,0
510,-0.016782,127.164932,RC_11,Indonesia,47.1497702,Fished,4-10m,Slope,Standard belt transect,500,0.530811459,0.21,0.866519787,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,108.0755603,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.315115264,3788,Indonesia,6201.861773,10.5536479,0.257314402,3.063616398,106.7430364,0
511,0.133984,127.455614,RC_55,Indonesia,15.90309815,Fished,0-4m,Slope,Standard belt transect,500,0.528646775,0.217,0.86474404,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,80.46673101,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.296030812,3788,Indonesia,6440.140044,27.67721961,2.10657493,1.900399031,48.28127339,0
512,0.133984,127.455614,RC_55,Indonesia,33.63852472,Fished,4-10m,Slope,Standard belt transect,500,0.528646775,0.217,0.86474404,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,68.86970187,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.296030812,3788,Indonesia,6440.140044,27.67721961,2.10657493,2.315111833,16.55865448,0
513,-0.071944,127.272306,RC_2,Indonesia,17.6242439,Fished,0-4m,Slope,Standard belt transect,500,0.530331747,0.215,0.865751227,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,39.86862344,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.312016708,3788,Indonesia,6171.11991,10.53617539,0.097687266,1.834464888,23.66614944,0
514,-0.071944,127.272306,RC_2,Indonesia,50.07244435,Fished,4-10m,Slope,Standard belt transect,500,0.530331747,0.215,0.865751227,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,128.9847132,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.312016708,3788,Indonesia,6171.11991,10.53617539,0.097687266,2.452583522,118.0286507,0
521,-5.862862,110.466484,RC_25,Indonesia,17.48235563,Restricted,0-4m,Slope,Standard belt transect,1000,5.009790849,0.327,0.82885374,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,50.10745239,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.412393356,3788,Indonesia,199488.5891,342.4460047,8.366785053,2.184484657,44.34133186,0
522,-5.862862,110.466484,RC_25,Indonesia,1.812284164,Restricted,4-10m,Slope,Standard belt transect,1000,5.009790849,0.327,0.82885374,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,53.14408447,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.412393356,3788,Indonesia,199488.5891,342.4460047,8.366785053,2.079945261,164.2130815,0
525,-8.35934,116.11097,RC_80,Indonesia,13.53840805,Fished,0-4m,Crest,Standard belt transect,750,11.59434505,0.283,0.827029759,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,157.6424899,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.321666353,3788,Indonesia,120518.048,919.6892822,26.4362852,1.678842497,23.7058388,0
526,-8.35934,116.11097,RC_80,Indonesia,24.35978346,Fished,4-10m,Crest,Standard belt transect,750,11.59434505,0.283,0.827029759,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,104.1164181,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.321666353,3788,Indonesia,120518.048,919.6892822,26.4362852,1.642494371,34.18817673,0
527,1.48076738,125.2498117,RC_27,Indonesia,309.9274274,Fished,4-10m,Slope,Standard belt transect,750,8.642832227,0.194,0.847911218,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,361.8739388,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.29767954,3788,Indonesia,18820.25546,224.6460431,23.48424067,2.584052271,37.74791638,0
528,-1.15465,129.3181667,RC_78,Indonesia,122.4098047,Restricted,4-10m,Slope,Standard belt transect,750,22.47559006,0.313,0.867141704,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,408.8708326,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.457417086,3788,Indonesia,3634.200399,3.97434112,0.019922774,2.2913274,232.7600954,0
529,-1.1526,129.4206333,RC_81,Indonesia,679.2853943,Restricted,4-10m,Slope,Standard belt transect,750,24.38543961,0.325,0.861586071,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,886.1648121,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.465330434,3788,Indonesia,3601.379149,4.098959898,0.030301782,2.899194791,305.745889,0
530,-1.179133333,129.4754,RC_82,Indonesia,585.3915579,Restricted,4-10m,Slope,Standard belt transect,750,24.38474491,0.332,0.858164848,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,687.2973958,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.476339323,3788,Indonesia,3575.694797,4.171439227,0.049137262,4.210773223,273.3768111,0
533,-8.35713,116.12399,RC_80,Indonesia,16.68053928,Fished,4-10m,Slope,Standard belt transect,750,11.59434505,0.283,0.827029759,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,39.49652145,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.321666353,3788,Indonesia,120817.8258,994.1111114,35.07642761,2.254041822,27.65517488,0
541,-5.80877,110.511626,RC_65,Indonesia,3.95436,Restricted,0-4m,Crest,Standard belt transect,1000,5.009822719,0.324,0.826358791,0.662,240676485,6.678729675,0,0,Central Indo-Pacific,33.1145468,Indonesia,0,39.5,46.92,4923,-0.74,-0.64,0.408657948,3788,Indonesia,194885.4307,318.840686,0.604772641,1.619698319,103.7185223,0
